,levels_ADFStatistic,levels_ADFp_value,levels_ADFisStationary,levels_ADFn_lags,levels_PPp_value,levels_PPn_lags,levels_PPisStationary,log_ADFStatistic,log_ADFp_value,log_ADFisStationary,log_ADFn_lags,log_PPp_value,log_PPn_lags,log_PPisStationary,diff_ADFStatistic,diff_ADFp_value,diff_ADFisStationary,diff_ADFn_lags,diff_PPp_value,diff_PPn_lags,diff_PPisStationary,Product,Marketplace,Obs
0,-3.30615535522695,0.01460556199767481,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.024807596918968514,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-3.276233780867697,0.01597483001221137,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.027453091816971226,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-10.112242697753965,9.933032549872552e-18,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,7.691454727321324e-21,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Kigali,98
0,-2.1165234236905626,0.23792256505401643,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.23839291476500302,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.104700547279215,0.242628693552089,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.2446254877416767,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.349398131487598,1.0153299101217307e-10,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,3.591024257617538e-15,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Kisumu,78
0,-2.1416085445467363,0.228115923831332,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.2793370823550934,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.030276347026721,0.2734577450800311,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3034686674293834,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.94147938874563,3.3049304282952238e-12,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,9.68540001486995e-19,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Lira,94
0,-1.6048713909411167,0.48114598813522663,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.40433468410530266,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.577757246101983,0.4947563938507251,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.4025461689396821,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.906049351238615,0.04464904899373161,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",5,8.872026550101916e-07,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Machakos,38
0,-3.109883840292855,0.025830334248290933,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,0.2310430028321847,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.2953180615480813,0.015089058827866765,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,0.1853481714657515,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.154787394269415,1.0866377421352388e-05,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,2.748518265851806e-06,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Makueni,38
0,-2.403360637031562,0.14079013949647834,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.15784108424063498,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.380121160535235,0.14742584498732403,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.1626067930832788,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-11.054093935391174,4.9951080124078967e-20,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.3027873253490185e-21,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Masindi,97
0,-2.1146795843046045,0.23865298234691446,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.33101710336727574,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.9859757491568515,0.2927558954607119,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.35979990999957967,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.259528421436277,6.637847905975565e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,6.265780129768691e-06,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Mbale,45
0,-2.350479338549627,0.15620356080969378,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.21919156131704537,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.0835445158685553,0.2511827056061138,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.32057209986840307,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.204710042332966,5.694752921981973e-08,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,5.033093931854452e-08,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Meru,56
0,-1.9775976179381662,0.29648131182604964,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.2760214965075582,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.9861703685770011,0.29266963693142256,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.28194684972761574,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.071691801189491,1.597766237144639e-05,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,5.2171183881661916e-20,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Mombasa,86
0,-2.1974445176069826,0.20717425664021066,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.20372540672864647,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.507655324359123,0.1136227952498382,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.19886357293900786,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.373104133507832,2.6297295058337657e-13,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,9.820884488536338e-14,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Mulindi,89
0,-3.1273738673292386,0.02459261333962093,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,0.014261557692262632,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-3.07907327785686,0.028141122584128413,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,0.00876502571558047,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-4.0060765560409575,0.0013790247367346652,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,1.1950760709468032e-14,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Nairobi,33
0,-1.9178363079025418,0.32371742818913607,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.042029950840117486,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-2.1917584093000766,0.209250265594347,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.05104773761750342,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.333902908473508,3.3118083145146456e-13,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,1.6497362127832483e-16,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Nakuru,72
0,-2.549645405491214,0.10385741186286485,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",4,0.12093294958159811,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.5906067886817445,0.09495423574403966,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.10357767671291124,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.5521434734278365,0.00015810890063994168,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",5,7.485445400630945e-10,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Ngozi,50
0,-2.5508026660871366,0.10359751890954394,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.07681508218816464,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.4125846932341513,0.138215930262028,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.1192563098717917,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.8607270164542458,0.0023436575580800625,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",6,5.1760193646222175e-23,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Rubavu,65
0,-3.0042491962561173,0.03449947977528514,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.04317583113117661,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-3.011198285208785,0.03386177298844153,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.04236473667337612,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-5.263191982705016,6.523496398066868e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",8,3.3363818861650903e-23,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Ruhengeri,96
0,-1.3268065053386402,0.6168208359017273,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",6,0.6551888619679814,8,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.5196112342532353,0.5237886005521359,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",6,0.6634530396177952,8,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.867047593033256,0.049316294728393995,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",6,1.0017626700541982e-06,8,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Ruhuha,17
0,-1.1386089491771625,0.6994321888476907,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",8,0.8268975699359535,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.059283297980754,1.2236121188103038e-07,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",8,0.8355906240937128,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",1.8705976776806337,0.9984792199354995,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",7,0.015448481534084341,8,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Soroti,20
0,-2.1498569970729378,0.22494483293852496,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.4411251556610784,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.9516697074970033,0.3081576920697714,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.44918742233092734,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.41472243869163,3.1541948878854865e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",3,2.2410111015043617e-11,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Mixed Beans,Tororo,79
0,-2.3654652013635893,0.1517217218587527,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.6753566501153218,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.183557386495506,0.21226720721702974,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.6736556447542542,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.5650550426675447,0.5011197645656041,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5982535970122257,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",Mixed Beans,Tunduma,24
0,-1.3547921077760585,0.6037473920805433,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5499923096001401,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.437010130874192,0.5644100912862344,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5238215113176079,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.182052274004131,6.419901941415748e-08,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,6.228910534187436e-08,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Morogoro Rice,Arusha,46
0,-3.1961252453509723,0.020210063619347133,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.05187150222634087,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.180706566907536,0.02112897445591675,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.05383104447581978,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.325967553814095,3.4700295054293317e-13,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.7297061314963006e-12,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Morogoro Rice,Dar es salaam,83
0,-1.9867969250882058,0.2923920237559691,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.33022287857338684,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.966136623516499,0.30161547004405026,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.33799979863504886,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.644248878726209,1.0199283326408046e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.640870792573377e-07,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Morogoro Rice,Kasese,33
0,-1.2036014353990767,0.672044549696671,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5982119065806875,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.1072897394498615,0.7121561031867164,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6905711622325438,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.4274421544035,0.010058194296513277,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,4.544056158911982e-09,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Bujumbura,51
0,-3.104437952385707,0.02622649864659319,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.04146585263481269,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-3.362197825159796,0.01231706098814809,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,0.057309693026144665,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-9.055221847215508,4.721480384807053e-15,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,2.6183325311085955e-18,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Busia,83
0,-2.8586358081115875,0.05037386884336547,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.03288845901255887,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-2.7707343121189685,0.06257729158471213,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.04762677555989097,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",-4.55444385199799,0.0001565867598452531,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",11,4.6448957278842634e-17,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Dar es salaam,83
0,-2.303771943063772,0.17075433063150963,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.2746613504225779,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.6613853728244528,0.08096193164713705,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",2,0.2614316766488752,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.690996672844137,8.749177785253146e-05,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,1.1107164974123098e-12,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Eldoret,82
0,-1.7321733415487268,0.41461665680890125,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.41356907093979156,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.9528946623862249,0.3076011170683032,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.3465325903594781,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.680541422622647,8.506431502125638e-07,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.2769989067083875e-06,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Gitega,50
0,-3.123544594450623,0.024859141894062624,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",5,0.36270856823034725,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.562391801046382,0.5024526915064829,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",8,0.38065775258319673,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.554893307977861,0.00015629099381683965,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",9,3.917660105511698e-06,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Gulu,23
0,2.576346130824257,0.999070404144917,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.989164845547965,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",2.7732167996170736,1.0,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.9897706476275521,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",0.03344994271765316,0.961212488640897,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",6,5.387990652675843e-06,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Iringa,33
0,-2.265180477661401,0.18344392073570737,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.18613321636778063,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.3888098946991043,0.14491967353568136,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.15369928858948528,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.054839238275246,5.408702725601712e-10,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,5.4124879119927426e-11,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Kabale,52
0,-2.82313745858467,0.055043997462276145,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",7,0.5311847405341827,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.6242301480227925,0.005314341930560777,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",7,0.5987758089135208,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.5103080420848394,0.007726274680137544,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.009536504896080331,8,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Kamembe,20
0,-1.9920595008173305,0.2900655478697304,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.29727675755864824,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.109747191953884,0.24061331297287153,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.26269667101487437,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.812033903914583,7.028008612808603e-12,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.9048428772887977e-12,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Kampala,71
0,-1.3606846734391456,0.600972612380744,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5394225937604237,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.553502965825773,0.5068979539399621,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.48091070848887846,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-9.215611542220785,1.8374110376214876e-15,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,2.310989313741524e-15,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Kasese,73
0,-1.4374046314524447,0.5642183917635258,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",5,0.5279502987976841,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.6374400803725842,0.46359873604877955,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.5475146239871437,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.355692519977625,0.00035526633167115703,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",4,2.101036740297887e-09,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Kigali,77
0,-2.525020819811867,0.10950456405941206,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.17539471569392878,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.5461515832533053,0.1046450215996203,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.1727128669450741,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-7.013855621707273,6.812130743548496e-10,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,8.322551829768467e-12,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Kisumu,39
0,-2.3237157102149353,0.1644332161038361,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.2523494395079603,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.2081641240260526,0.2032957059871242,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.19906665920676408,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.6327892984384365,1.0799078403916724e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",1,3.096752569455426e-10,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Lira,60
0,-0.9277749810355808,0.7786881812984978,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.679502601237607,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-0.9099251035047934,0.7846863690320363,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.660673093110655,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-3.3611880633940845,0.012355304680294889,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",5,7.831416544531188e-05,10,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Machakos,39
0,-1.0341034258199584,0.7406235840113997,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6920403568020791,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-0.9523166039393716,0.7702562586424224,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.7239121229747953,9,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.128319126090941,0.0008692406841170069,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,0.0011115009630013955,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Masindi,27
0,-0.9123919891153875,0.7838641702542477,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6649262108227959,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.1951550156105721,0.6756764214948442,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.5759987369058892,10,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-4.845003227260219,4.457119817045142e-05,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,4.988775923670669e-05,9,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Mbale,32
0,-2.723677113586459,0.07002994304324275,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.2031490133274042,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.6419514661812173,0.08463296019924166,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",1,0.22503204036701102,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-5.599192545287517,1.2762758209837084e-06,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,2.231857894373042e-06,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Meru,50
0,-1.8618262023422092,0.35022674166687,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.36020348585004325,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-1.3882277993731187,0.5879066664360966,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.6359535101272256,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-6.576896776897728,7.685231414538105e-09,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,6.910025115615437e-10,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Mulindi,58
0,-2.1140185977738173,0.23891514323775725,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.32532763105208784,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.1323888902721166,0.23169183128072662,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",3,0.33478682972064516,12,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.9268571033808644,0.04231283588794394,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",2,2.7040388511682883e-15,12,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Nairobi,77
0,-1.9555006275724487,0.3064186686494099,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.31922677719148657,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.000964857814114,0.2861502029557438,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.2985022723079541,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-9.917442384607199,3.0534021178214826e-17,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.1757594856110223e-18,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Nakuru,66
0,-2.6084145918911203,0.09127058385195891,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.08469431196830068,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-2.6414469359435575,0.08472996057548637,"Fail to reject the null hypothesis (H0), the data has a unit root and is non-stationary.",0,0.08730861734913414,11,"Fail to reject the null hypothesis (H0), which is The process contains a unit root.",-8.084684159680844,1.4303396938530346e-12,"Reject the null hypothesis (H0), the data does not have a unit root and is stationary.",0,1.0450404089171837e-13,11,"Reject the null hypothesis and accept the alternative hypothesis, which is: The process is weakly stationary.",Old Beans,Ngozi,64
