Date,Arusha,Bujumbura,Busia,Dar es salaam,Dodoma,Eldoret,Gicumbi,Gitega,Gulu,Iringa,Kabale,Kamembe,Kampala,Kapchorwa,Kasese,Kicukiro,Kigali,Kigoma,Kisumu,Kitale,Kobero,Lira,Machakos,Makueni,Masindi,Mbale,Mbeya,Meru,Mombasa,Morogoro,Moshi,Mulindi,Musoma,Mwanza,Nairobi,Nakuru,Ngozi,Rubavu,Ruhengeri,Ruhuha,Songea,Soroti,Tanga,Tororo,Tunduma,Product
2016-11-01,284.2755938735288,610.1837907630266,288.8033948493983,348.0734169210534,,275.3418741078579,,609.2634532203977,,261.28961351081773,284.86621945850834,,297.14094273598874,,251.28442935974107,,375.7548089819518,,321.92054114443715,,,261.4747656655739,275.800777231371,275.800777231371,256.3795975126575,287.6454020873718,,,303.5644162039133,,,308.2329413235847,,,294.15690217189484,255.15013667328165,,,356.9013004799402,,,,,280.2342484104025,,Maize
2016-11-15,315.0800392120381,602.2800298486452,275.32249783380354,349.907135534437,,265.15310568918215,,602.0536938735048,,262.7225252776935,338.3980533576013,,316.9891969206919,,244.93573385883525,,393.7740486141324,,320.0123689352198,,,282.9191888275456,274.2963162301884,274.2963162301884,257.8270882724582,308.93210041217753,,,301.72594785320723,,,312.99988479584886,,,292.58273731220095,253.26693198587395,,,356.89888687100296,,,,,286.1420274309513,,Maize
2016-12-01,328.434944319003,647.634110637393,286.9449021121561,349.8647421043564,,263.466899954272,,700.6385529797931,,262.28209028595563,356.9649499959837,,338.20140775260506,,256.2825282022447,,388.9819871979479,,318.3463492965188,,,289.0043152852099,272.34780669430364,272.5755222517403,255.824880830455,316.46315759259323,,,300.1291047015821,,,305.6914938939805,,,291.02048240411375,252.30883763987325,,,377.11474013089185,,,,,306.62373909911423,,Maize
2016-12-15,339.60305052058857,640.358276491994,286.42622548535815,347.0260680183063,,262.6094701397829,,692.9874470840115,,261.66136679455184,338.5869119155991,,320.28491667691804,,256.2279333415345,,409.8502033165167,,316.30959474990243,,,283.90970114003954,270.76645109321873,270.76645109321873,257.1430331034685,308.84616965274245,,,298.4095532131959,,,289.2283389677244,,,289.1196582384495,260.1170592928997,,,378.1539469912866,,,,,297.4074226285668,,Maize
2017-01-01,354.1443753612134,684.6353064441569,308.7803913783684,345.59685945229955,,281.8265811111511,,579.8930728564852,,304.0143496251512,307.4080340833534,,267.1522200962476,,256.17336173612784,,395.06980050024475,,313.3911581956,,,281.79069790974063,268.2989052178158,268.74982774759366,256.40208795196367,300.08879517660694,,,339.99558745249266,,,248.68232977917194,,,285.88488387915163,287.688573998263,,410.94314069891533,324.9625479561165,,,,,282.47687655724815,,Maize
2017-01-15,376.5208615451971,711.3008954484194,316.1249084399319,459.04283303159866,,280.3141915251408,,610.8299072550833,,334.6852102623974,290.16075889947643,,303.8261007628741,,,,374.75163695598854,,348.2691470463871,,,295.1713842493889,262.8783805690316,306.020835883507,,294.488117156219,,,333.06869646926623,,,233.23703279079007,,,280.7612636009385,293.5028177611722,,406.19932677047706,,,,,,295.1713842493889,,Maize
2017-02-01,397.98991488066173,710.3738013456776,303.22275027180285,461.348079490974,,339.55770684818214,,589.4287355409153,,334.6317502703495,307.75861788993,,295.0581885591739,,,,412.7941898516807,,347.98015649585244,,,282.35775922841776,,347.98015649585244,282.1309658475114,295.28498194008023,334.86048010648784,,329.80539672982707,,,226.73391559987493,,,316.2851486111984,312.29556719914405,,317.6005611647103,316.95151369639007,,,,,307.75861788993,,Maize
2017-02-15,,755.1327344820679,307.19512419898876,476.60121344849773,,336.7524610823842,,584.5271677889702,,414.3568223689513,305.61280935764,,293.63242555885677,,,,417.6489338033494,,389.2876035097274,,,293.1803356041857,345.7647658502548,345.5449535388433,280.2957718960604,305.61280935764,331.6671933435685,,363.1299384517615,,,219.7925902919789,,,371.92243090822063,306.8579867304232,,313.98941470282705,313.98941470282705,,,305.61280935764,,305.61280935764,,Maize
2017-03-01,,629.0169406114323,353.94865160794114,495.9345953332997,406.1338815286349,320.4764908998019,,435.659964654992,305.0582267836743,412.9027795541121,324.2088540189862,,335.6992303601734,,266.98227380993654,,417.95665978854663,,432.75226832388216,,,321.73053755323997,345.329769785909,345.329769785909,291.54013697051295,355.75106358302935,391.6935657409501,,362.77066724984377,,,199.25094983269844,,,389.80405831894274,317.4243338436133,,314.6967791349057,313.8416248437782,,,323.5329495283281,,324.2088540189862,,Maize
2017-03-15,452.72550293303124,584.6698173909459,402.8489169674384,493.2277845075569,418.5235762700985,332.7654065035196,,432.12966434154345,353.84162684528354,411.77319600767754,402.8489169674384,398.5775360276899,391.6087128109809,,278.3074549138888,,415.6289814192488,,427.4090740675076,,,377.8956637401027,341.8408266808883,341.8408266808883,353.84162684528354,403.07372105056754,391.07202986958663,,376.6299373608017,,,242.13052456013673,,,384.62495037419797,360.8559927668037,,312.6808798677118,312.8940229351063,309.4837338567945,,377.8956637401027,,391.15910464472256,,Maize
2017-04-01,451.0415572816091,581.5813925749112,387.60571160703074,533.6203100575455,438.92402290687926,396.67156743107796,,436.48958378012645,426.63545340079423,487.39416040579846,401.96147870358743,362.95247370258454,383.79246097200786,,239.11324570202243,,414.80282708866804,,422.3738288197007,,,377.2875040063806,338.1989227719612,338.413108283533,364.2775900751261,401.96147870358743,388.4342963455051,,421.945457796557,,,287.7269610031027,,,379.5367265053294,393.2445992459282,,361.6774650127628,311.7396246614119,311.10212031650104,,426.85976226167793,,388.7272559114492,,Maize
2017-04-15,527.697487108153,583.3917598292803,404.4067361010068,,410.2321161461003,387.51463358536745,,410.6398309477944,426.7743653101333,487.3467871593563,418.72201879484777,312.68067240287047,387.4073379020707,,274.6744866880732,,432.0717214965895,,461.34726751738134,,,414.24849295302243,420.80333558939685,420.80333558939685,362.80294577203153,399.9332102591815,386.0216961768223,,419.94977912775505,,,291.96344205923765,,,378.1255125073079,410.1338798188746,,365.00769749761315,363.9397990262919,334.8929606063531,,424.98495497340315,,389.1967482388008,,Maize
2017-05-01,524.0261276739944,621.1944961908806,411.0761389826879,485.50796786205984,300.97910922814043,402.8743843622319,333.59552997445996,382.98905461768487,446.09456210818007,485.50796786205984,421.55936119223014,365.36653282917047,390.5557891257116,,,,428.9085385385914,,503.43353148800276,,,421.55936119223014,419.24447808038065,419.24447808038065,360.2213589023554,396.80111299522616,384.2858269609293,,440.2917414322862,,,298.3898241084295,,,418.81928084094824,413.2917167283266,530.6036321630439,376.5293176159606,365.79587070558546,334.883543603705,,421.78240847328425,,396.80111299522616,,Maize
2017-05-15,486.7600809760803,608.6228106277218,417.7152374414898,486.7600809760803,283.71927371810204,387.550464064518,,390.52957306186033,449.7094950494882,405.63340081340027,424.4273194571538,420.5806145378927,408.0945865523714,,376.3240650115618,,421.22799362645793,,502.61787558036275,,,399.14514386481943,463.69172521626655,463.69172521626655,387.51086837100183,412.56930789614745,365.2941675833384,365.3069495707487,471.81916320437455,,,346.1320193528886,,,421.3434956992828,439.7371711460535,583.5522795804312,397.05917432002184,368.1429083641072,349.1531217661931,,400.93503240232985,,406.304698014861,,Maize
2017-06-01,484.8742338953463,627.6959541229581,434.49477737277596,409.519126314941,270.02246882978585,398.9378115082447,,435.58606309023605,453.3468234984543,245.80118425036983,428.88404935918123,368.99615275630276,423.7221795866741,,354.1491522180994,,427.5669706541286,,507.8172789425337,,,401.72812577338277,462.19979456295016,462.19979456295016,403.97241697882066,379.2852137190038,263.96714768493183,410.9877130424743,448.64365533694183,,,341.01231753845263,,,423.4679682029264,432.9357479798211,531.7437411686467,373.98551872537683,368.5622948459485,357.0650602215605,,403.97241697882066,,415.6427312470977,,Maize
2017-06-15,405.94630142324775,629.6663587936082,287.0641234435123,366.20487700294086,226.9976276210749,402.167760337386,,484.40628583893096,418.44770345214175,284.7012777680742,380.2024832441503,368.28349962345504,606.0742543548763,,329.35883755587935,,425.54312500660706,,509.84493487933133,,,304.3869584788967,466.60108968176297,466.16865122978726,405.84927797186225,278.51519186760834,182.9901745906786,381.84315309452893,449.95220928069915,,,368.7172846642365,,,467.46596658571434,423.35724448419455,581.0402918187092,354.4023783184485,367.8497145826736,357.43887360391864,,303.9370147117438,,329.35883755587935,,Maize
2017-07-01,325.26400760126023,594.8688984985138,251.6772825016426,327.28707330161365,211.2979731480198,349.3730348798829,,534.5348525236732,329.25522621182637,325.0392225234432,278.739355888916,369.0890785257876,209.2800341949143,,329.7062607682809,,402.9186297890208,,511.0232450481869,,,216.49658709818718,425.8527042068224,429.76359638831366,253.48142072746083,215.5945179852781,182.97505334307246,378.9219980289277,408.4709611779725,,,315.30876626116054,,,443.2344472356723,297.6623493690544,582.8847386815934,401.8343492998146,211.21783929736614,369.52279072147013,,252.804868892779,,177.70761524309532,,Maize
2017-07-15,244.10432655012147,580.3130798957737,235.2428996955551,325.6225610622469,197.7154969658733,330.9794886552318,,579.9009257197115,177.5588170115876,325.3973725691195,228.48304625602768,367.92769524708973,215.4139962729413,,241.55209623911406,,396.03028066549257,,423.6884030167758,,,204.29779283905168,339.6438731750023,339.6438731750023,202.79560318582338,215.4139962729413,183.52862189884596,279.8596199885861,407.2260724292119,,,271.0818624205937,,,407.2260724292119,282.4589353445172,580.3130798957737,400.35375534524684,264.16430293298686,371.81882245886857,,215.4139962729413,,215.4139962729413,,Maize
2017-08-01,248.15269494052302,577.1383844495701,230.31815217462076,326.20799716726935,192.20554189938693,321.33577554281453,,529.6601199168598,190.01810404240462,286.052379258712,227.16619310282732,351.04241538834793,214.18312359282098,,227.84161290392592,,417.6305715301524,,379.2107673744505,,,202.1756604621793,337.3161837351319,337.3161837351319,214.55835681565355,214.55835681565355,183.18180753791336,253.0951135323781,329.7578825630899,,,261.1807289445535,,,422.4010597861191,271.6669392693956,577.1383844495701,399.2416093162344,263.12018980305265,376.6863978507257,,226.49077330172872,,214.03303030368798,,Maize
2017-08-15,244.5206563899868,570.5436814661147,250.9345924466429,305.87639304872886,193.09011242604123,324.8610566012306,,570.3399158655911,189.0971393080059,245.4229466349683,251.83078741966662,419.5892526605573,226.73732817500235,,226.73732817500235,,417.45067339113547,,341.3206834690263,,,226.73732817500235,340.6709613558238,340.0212392426214,214.63869603918207,251.38268993315475,163.3145343416517,265.5197702620725,331.1417036955211,,,235.8852934172246,,,384.20234294038875,265.0866221866042,524.0851245467311,390.07685874253644,286.5696221025213,376.38995141823693,,225.61708445872267,,226.73732817500235,,Maize
2017-09-01,244.49811574053606,562.8493004171089,263.9942057552824,285.54853738700984,191.94455396235813,304.5146993111521,,469.5124817549753,224.75182381868638,244.49811574053606,275.588545872913,413.4530806652224,276.25745011046865,,250.6161210041701,,413.4530806652224,,343.1763373121401,,,229.88008963994608,,,225.64369613542718,261.76452496343035,202.99659055948567,266.721862164119,308.4243031539487,,,233.0449089170504,,,386.6163800098793,266.721862164119,515.5748078479763,383.3143037378807,331.10205638488037,371.8530787091733,,249.72424868742928,,251.50799332091094,,Maize
2017-09-15,224.27081604438112,558.5928798164024,254.6911176254549,284.28694991541266,185.01214200844316,318.55140496051297,,512.0434731650355,224.41315259305816,324.44812220505037,250.23847570892596,559.8762572289069,242.2237202591739,,274.2827420581822,,400.51388883091977,,343.3905706003888,,,224.41315259305816,,287.611391619615,211.94575522677715,236.88054995933916,203.06210708243762,267.34786175550573,274.53814654599614,,,377.74783620263594,,,343.3905706003888,266.6941995018248,512.0434731650355,389.5524560839683,328.8429824085447,380.27739760577856,,225.30368097636395,,237.77107834264496,,Maize
2017-10-01,,552.4015790171957,216.51739829777668,284.3787322733759,185.97466301052518,284.1526800087337,,599.431439279843,199.17822266407381,284.8301270865082,224.07550049708306,559.850797124526,208.5147018514523,,298.7673339961107,,407.01194824610263,,326.99416099466583,,,199.17822266407381,,284.1526800087337,199.17822266407381,199.17822266407381,183.71768894486345,257.92320185408136,266.66636123896546,,,270.5038256861958,,,326.99416099466583,260.9833076387908,507.76306758146274,356.9729278598791,356.7635595737443,377.2816516149573,,211.62686158057843,,208.9592960984703,,Maize
2017-10-15,,528.7128835332,214.46525997389824,283.68528493041566,178.7667589164683,258.2212831312294,,643.5464509974246,172.19513612012162,203.53293458499664,220.69454138392848,563.695794703114,196.66731308809756,,245.83414136012195,,403.8544532186713,,343.12794233031167,,,196.66731308809756,,287.54471697833515,196.44483875202505,221.361964392146,162.78131825769088,258.2212831312294,283.60574825260454,,,279.297237647018,,,326.4967410438935,246.84204014578543,507.181589633658,290.77520631744335,357.7300235615915,376.2223064194991,,209.12587590815804,,209.12587590815804,,Maize
2017-11-01,,506.99851414731285,197.71482628748643,282.09681375781486,173.3907167364913,258.5200541893087,,644.6180950920988,148.73142337842447,200.56724099182222,209.29272152053744,310.37816432373165,181.68389442633887,,247.14353285935803,,407.07456044127815,,301.4606733597363,,,191.48057500815128,,266.40710668999947,172.77782117014578,185.24632372881612,141.94680437495143,257.6437150225653,283.9338900248679,,,268.50517136211556,,,343.5249533634204,238.36425335421006,552.0739131234311,303.0395985469536,360.88476408155725,385.0588631109439,,173.6684284957651,,173.22312483295545,,Maize
2017-11-15,,510.9118819182709,180.94794512160985,282.8692751834859,170.93290062634122,249.9643352896611,,419.6632609934499,148.31070839415383,181.70032743744932,184.72231943702994,313.86502952807325,184.72231943702994,,247.11050665073836,,412.8196985598408,,300.6564032854665,,,173.17717447221557,,265.6963563918076,159.8558533589682,172.7331304351073,142.21976246338627,249.09033411731966,282.520878959381,,,265.91342779461763,,,343.0454601440279,228.98830715346577,509.3039767037366,261.9901149255167,365.957905956691,375.76618812944326,,172.28908639799906,,173.17717447221557,,Maize
2017-12-01,,464.2482352976635,196.59943376352095,281.39938588258354,180.57954221446045,234.9165795535844,,464.0456837115825,147.8923668401261,181.027630408541,159.8477378122321,419.5594069749229,172.24590030182353,,221.39575874270375,,420.2197837959747,,298.9847376136529,,,167.37519360948403,,264.9893884389227,159.8477378122321,172.0245045430808,140.69969294129177,238.83911984297634,256.2726322402739,,,262.1695979575725,,,341.69684298703186,208.33047314770565,464.8558900559065,304.6538401119062,262.8299747786243,357.48398579605185,,171.80310878433812,,160.06913357097483,,Maize
2017-12-15,,467.6850048933633,188.90671312908574,280.88839676627,178.48349278237964,237.27418241530032,,490.9265439333997,148.1099581810203,180.26832771020344,172.94276554071232,367.25815353723834,185.35916922055833,,148.1099581810203,,419.660695828523,,296.1597459344259,,,172.94276554071232,,262.8201254125681,160.5263618608663,172.94276554071232,140.10954183416803,228.61454072131127,262.3871433278686,,,220.17874912304458,,,355.9112736229505,206.9654364863386,467.27725859441534,315.29596874419985,262.45306895466916,357.5702885758244,,185.35916922055833,,172.94276554071232,,Maize
2018-01-01,,423.5577153861576,188.7409612730815,279.0486414219181,174.1832284034903,235.72961926233788,,470.3460676671867,170.53300971497245,159.07549940931,185.632286616819,367.34683737893783,182.96770834002254,,213.61035852318165,,440.46383378769525,,295.09218761672224,,,170.53300971497245,,239.60109111153685,158.98650384885454,170.53300971497245,139.52432071095905,244.3328900383356,268.85221174992915,,,214.9463508883953,,,336.3878873415113,210.78013401194445,422.73686710052556,325.0623093353191,262.51644493746636,335.6334413462238,,171.4212024739046,,195.4024069650726,,Maize
2018-01-15,217.18733038460172,354.20541165901216,185.62681615078708,256.9976353430827,161.89524016448928,240.11443734453874,,378.09368360810834,172.30431738398417,158.3565463904021,164.31081812390244,261.85408845221974,166.0871512928095,,221.15347952892816,,429.6867424601861,,269.1674297634509,,,172.30431738398417,251.2229344458875,235.41468857089117,159.86998520163482,172.30431738398417,138.0090571894007,242.6779366756192,277.28517764520575,,,210.01049375865946,,,340.5181611451911,227.2969406891363,425.04649399081455,334.7866030211266,231.97811862881213,230.2207086391999,,172.30431738398417,,169.6398176306236,,Maize
2018-02-01,254.96064913562526,378.6007076559742,182.9569247726154,255.40099567990097,153.24059740794058,244.44025519868194,,377.7740685562887,172.29923983440477,196.39455874695832,172.29923983440477,209.48194886158217,166.97039736529948,,208.71299670662435,,426.8523393120942,,296.2140592511805,,,162.52969530771173,258.869020262493,252.9277640597473,172.29923983440477,172.29923983440477,137.38812181401568,226.6164865904447,277.54153975683676,,,198.0875332331279,,,305.5503189983524,223.64585848907183,408.77303479449614,268.64526077855623,219.99987098015535,219.99987098015535,,172.29923983440477,,166.97039736529948,,Maize
2018-02-15,253.6095492880386,379.4372090385075,204.67191466425137,234.37020416963568,147.7931511368225,243.59246355430037,,379.4372090385075,171.8889672937869,155.6637923216237,198.46973543200136,206.62977293524003,194.92563301357274,,,,414.1314014524853,,293.32241286123366,,,183.4073001536798,250.33550752812184,243.17102330593653,171.8889672937869,171.4459544914833,136.42444720322078,218.30604865246988,260.45007348885406,,,186.5770945491197,,,309.7585825474235,226.7348536197467,403.4627091741335,237.14471830542314,186.14116675811707,206.62977293524003,,176.31909531682263,,183.4073001536798,,Maize
2018-03-01,232.73772363001478,380.2774150312254,188.27514002145912,231.86929928811173,158.48744239730485,250.29013565557932,,284.7929112570094,194.4625859376573,116.36886181500739,194.9045463602429,205.5421554211952,172.80652523096367,,,,267.98534187826715,,316.4203052769531,,,176.34220861164835,241.91922810856997,241.91922810856997,170.59672311803575,170.59672311803575,116.36886181500739,174.95196773249523,241.91922810856997,,,187.32955937121585,,,275.40285829660735,225.1774130145513,378.20166494917726,246.30367991400604,184.72775993550454,225.92291766760061,,177.6680898794051,,182.08769410526094,,Maize
2018-03-15,192.3634875505492,379.10216530616657,174.3391748608948,231.35608637836322,155.97039531125608,240.30206751491966,,198.65615649231435,194.20059984504735,115.24479209109478,169.92552486441642,203.6112998429401,157.56730487427706,,,,260.31318081186015,,290.1917701131729,,,158.89139987322056,249.44851299126609,249.44851299126609,169.4841598647686,169.4841598647686,115.24479209109478,174.19821157223416,240.30206751491966,,,180.8446355145101,,,,219.93043895396627,331.9213281392419,243.98991204808013,182.9924340360601,213.06161333776012,,177.42872985842962,,156.6845748749814,,Maize
2018-04-01,191.93865599054288,401.0393024292667,173.66384448520856,230.84514031295024,149.5738175061438,239.53235750934522,,212.48481558752297,192.17623399886023,134.01122377718085,179.8346409897591,211.0787472163139,175.4269292007944,,,,251.50713630008372,,313.86998570190065,,,159.99993793941803,239.53235750934522,239.53235750934522,168.37459033845093,168.37459033845093,114.99027588622616,173.45446578262928,239.53235750934522,,,171.0759201228996,,,,198.23367518014777,330.89868369163776,251.08157430972824,175.75710201680977,221.29223498484524,,168.37459033845093,,163.0853361916933,,Maize
2018-04-15,190.60809679509646,352.76171058281346,177.20578116316352,228.64327257280277,147.38630613861199,240.4348986446685,,221.19557143770822,191.71642825592878,114.96996314624865,179.40436405600676,200.82007972353804,167.971733013222,,,,240.22148777056134,,290.1658776805743,,,157.41853512757456,247.42189569929988,240.4348986446685,167.971733013222,167.971733013222,114.10552733311896,173.85292671229874,230.98190262957894,,,165.23171116493637,,,,198.51291631688014,329.7376362324201,249.9659220187499,200.82007972353804,219.46160611137702,,155.65966881329996,,167.971733013222,,Maize
2018-05-01,209.15651980974985,257.7054629936348,170.2028009362523,228.17074888336347,144.3352843315216,238.87460545093688,,234.35218574301925,190.38148352147806,133.09960351529537,166.69346483447387,199.0881123323967,154.4107884782495,,153.0947874400826,,253.07810889711445,,311.6822762904348,,,148.7081173128596,213.92366207335616,205.74302490037886,166.69346483447387,154.4107884782495,114.08537444168174,180.79208152279813,222.5133311049823,,,167.87514556841924,,182.36374247874883,267.50683555635743,189.79078241307315,256.47634313833925,249.70373411181959,218.49076734784214,218.912564196004,,154.4107884782495,,154.4107884782495,,Maize
2018-05-15,209.554384506387,400.15867197052563,174.7369758499889,228.60478309787675,141.1461350187648,238.2991795416769,,211.60654052762365,189.6642551939578,114.30239154893837,176.4931263610441,209.80866464850266,165.95622329471308,,142.24819139546835,,255.25305152580992,,263.7725401133734,,,156.29739548390967,206.25204849986517,206.25204849986517,165.95622329471308,165.0781480391855,114.30239154893837,181.60040923693307,239.1209008504413,,,169.8855584198402,,190.5039859148973,272.8114745097818,189.81762232457712,235.48432136537104,259.9249043823555,220.00179815369307,230.1949316588835,,165.95622329471308,,159.80969650602,,Maize
2018-06-01,219.49711874027184,354.9411728856483,167.8541881777448,229.90804927340727,137.94482956404437,189.8447033183327,,213.46112495220808,139.29261165535365,114.52023586448966,177.081774438825,199.72262419310886,166.09655269944378,,137.9743850466279,,200.15029576525683,,255.46493772619118,,,152.03546887303585,189.8447033183327,173.33646824717334,163.02069061241704,162.14187287326655,114.52023586448966,177.46352701496318,247.6235260673905,,,180.47740344644953,,209.9537657515644,264.13176113854985,189.8447033183327,260.6211409300215,171.06862885919386,248.4771834179791,223.24456066124802,,152.91428661218634,,155.1113309600626,,Maize
2018-06-15,191.1805816736111,309.28252896665754,170.1186182318675,230.28570065230426,138.17142039138255,182.40507239984825,,285.1717941816224,136.79641466067696,115.14285032615213,180.2029693126225,191.8913638338689,166.6110178559527,,113.99701221723079,,221.51217838540572,,248.73418963615669,,,154.3344165402509,194.84178188165606,174.11393274530968,159.5958171041231,159.5958171041231,115.57735164813761,182.40507239984825,248.73418963615669,,,171.7148669654308,,210.29863984097219,268.6329248070492,190.6962120543868,237.78172925931196,201.7649686843812,222.37075272023287,221.51217838540572,,148.19611588240002,,159.5958171041231,,Maize
2018-07-01,153.19610820954878,310.79862036492415,167.9982334985748,229.7941623143232,138.3987568483992,182.39404881699258,,263.17625111546,137.37355551706375,114.8970811571616,182.43558168985854,185.72437158801492,165.37326110015954,,113.74880393132668,,223.64489293313164,,249.0220118551634,,,148.31094051046054,174.89840297519837,174.89840297519837,158.81083010412146,158.81083010412146,,183.22689835496973,233.19787063359783,,,181.84613645044615,,199.32902715901517,262.34760446279756,191.55539373474107,263.17625111546,298.19319057750886,183.5697965115878,216.31933767327953,,136.06106931785612,,158.3733347043856,106.1927568270736,Maize
2018-07-15,134.30219986828965,313.16924314487323,111.08725663537471,230.23234263135367,119.47663235036157,174.62872550480267,,240.12440627194033,141.14616137200554,115.11617131567684,118.49307374439971,171.4765546574792,101.06762172316445,,106.29525732953503,,221.75915339162725,,249.88539054377716,,,94.09744091467036,174.62872550480267,176.7076389036694,94.09744091467036,128.0770723560791,115.11617131567684,182.9443791002695,233.25408335284357,,,185.65882609531585,,199.70911538856058,241.98551962808372,191.26003269573627,264.4726852295846,186.0885918964624,171.04678885633265,220.040090187041,,106.29525732953503,,93.66180461413947,105.52315703937045,Maize
2018-08-01,134.55878171108145,313.03208070888417,111.05099126630805,230.23531805759717,124.94744016028993,141.14847298275419,,265.3600791993102,141.41649669068914,115.33609860949839,106.71306191996788,200.16680109560417,94.56685975021544,,87.62617279607119,,199.3095556947665,,208.40156893336058,,,94.56685975021544,173.52959325526837,174.35987839046106,89.36134453460726,97.16961735801954,96.11341550791533,166.05702703853433,200.09871758143387,,,180.45015687633696,,199.2168975982245,234.9706932595261,,241.3131403847463,200.59542379602303,170.59183476670336,217.74033181277713,,94.56685975021544,,92.39789507704536,94.80277802371648,Maize
2018-08-15,134.4939473968321,316.7266579168657,107.13348712835,229.687715359525,122.70389356659034,124.32499273442265,,316.7266579168657,139.1007373198738,105.23714715141733,115.77328447741048,179.26248437655613,104.97353779108488,,90.28588229768206,,199.84765004659127,,206.5199214857519,,,104.54154792363185,164.38985750265851,173.4767340480316,88.12593296041693,99.78965938164859,115.28052634014182,148.69434346974137,189.99832776689175,,,180.1201996128076,,199.12090913297223,229.65015269215613,140.43354661031128,287.3528146423177,189.55506721157371,210.14023288160885,220.43281571662644,,104.54154792363185,,92.44583163494718,94.32043064193421,Maize
2018-09-01,114.35209087342434,319.6297436544539,107.55043179562459,229.5770984710733,115.22500759764895,131.5066598013615,,343.2582865321353,91.63296788987216,114.35209087342434,92.06316961705465,169.92074621777013,98.94639725197463,,92.06316961705465,,199.09905617435695,,246.57498712755282,,,,197.25998970204225,189.04082346445716,86.90074889086468,103.24841452379961,114.78854923553665,147.94499227653168,180.82165722687208,,,139.88425067422492,,176.32917829337188,230.13665465238262,144.65732578149766,319.6297436544539,169.0625606308117,199.09905617435695,218.83732467440095,,103.24841452379961,,,88.16458914668594,Maize
2018-09-15,134.60325208536818,319.2467230816289,102.56661711478029,229.87438505488205,110.12993352439216,123.77880246088105,,332.2242321499878,,115.37421607317275,91.36186062324967,180.29921076737912,95.67138235076145,,,,150.10556303121515,,231.05376459364464,,,,181.5422436092922,198.0460839374097,,102.56661711478029,115.37421607317275,164.6258072729718,198.0460839374097,,,135.4400769879355,,176.55751247561284,197.2208919210038,118.00245834603994,320.1118903528528,150.10556303121515,200.14075070828687,220.8449662987993,,91.36186062324967,,,88.27875623780642,Maize
2018-10-01,143.96717415401866,358.9334578054162,104.90437357644119,230.17244256843105,107.64718796926624,132.1447322014509,,321.47195614125866,,115.08622128421553,94.11174255005835,171.70816286383962,101.01902640694337,,,,150.89505221367725,,247.7195920265443,,,91.52151110372647,189.7250387092931,,91.52151110372647,95.83856351427961,115.52381147921255,164.8702301447569,165.69872376357478,,,138.32046452920414,,195.16522696866969,183.925583377568,118.47458749095597,371.56582464565537,170.84094992008283,161.30160753875842,,,95.83856351427961,,87.20445869317334,,Maize
2018-10-15,152.92409816432053,368.9017296710986,133.92837624493555,228.9492212517256,110.97920266782118,123.9713456860704,,318.67567257972837,,114.4746106258628,114.91918735855761,201.7345440437791,121.83161968087687,,,,151.30090803283431,,247.9426913721408,,,110.59891715710808,198.18830514361758,198.18830514361758,103.68648483478881,114.91918735855761,95.24986685663393,181.60350973410982,165.0187143246021,,,140.86636265125955,,176.51810188110142,183.26198927506059,140.14152121034047,490.1370398916474,180.86545328062954,161.7354534144091,,,110.59891715710808,,103.68648483478881,,Maize
2018-11-01,152.6923327237826,364.9782408839001,145.70170711729406,228.60223527789168,118.66375571676821,122.83811556503674,,317.6343652975452,,114.30111763894584,142.67526216233546,251.1044738734819,140.94586504521624,,92.52274576587814,,212.30534509789183,,247.33620566473613,,,127.1106881082625,213.30672770415163,205.83684229816967,115.86960684698758,115.86960684698758,95.10551009652747,192.14205238720274,180.9372242782298,,,143.86193815668236,,175.3780507284589,182.59719881289246,140.26784817899465,486.78112080152243,186.5845743365456,190.9440270079602,,,110.68141549562992,,127.1106881082625,95.10551009652747,Maize
2018-11-15,152.29181538053086,525.9474178775071,153.19228509977447,228.0026035982805,155.77277116065727,129.8826894585141,,342.5974996976232,116.8415733811839,114.00130179914025,154.05777823593138,201.3887417389025,154.05777823593138,,104.72466947498705,,216.71179817555813,,251.49259614897,,,141.94087432973453,227.50152612160113,,116.8415733811839,140.2098880574207,94.85604500844494,202.68317781742647,195.23767332617408,,,156.73297726636326,,174.04778900632098,201.0286212638148,143.9464201642131,318.49516303547887,211.8959804383235,196.57292400166787,,,112.51410770039932,,140.2098880574207,114.00130179914025,Maize
2018-12-01,170.1206009242895,513.0354518085011,153.76632863052373,245.63331664068332,153.62931818162878,145.9518835065829,,318.49516303547887,116.94903867673635,113.70305469939757,163.7286541474309,203.12931168894085,156.79834074436505,,104.8209902213711,,228.6303941087646,,243.25313917763816,,,136.00740053516745,211.5065430476752,202.02379355430966,128.21079795671838,140.33884641208363,94.60788520789569,202.02379355430966,210.26966267897535,,,170.1537740770998,,189.21577041579138,179.75994691771226,143.4781227691832,330.54633136655104,212.8021360550809,203.12931168894085,,,140.33884641208363,,140.33884641208363,131.93026194128572,Maize
