Date,Arusha,Babati,Bujumbura,Bukavu,Busia,Dar es salaam,Dodoma,Eldoret,Gicumbi,Gitega,Goma,Gulu,Iringa,Juba,Kabale,Kamembe,Kampala,Kapchorwa,Kasese,Kasumbalesa,Kicukiro,Kigali,Kigoma,Kimironko,Kisumu,Kitale,Kiyanzi,Kobero,Kolwezi,Likasi,Lira,Lubumbashi,Machakos,Magwi,Makueni,Masindi,Mbale,Mbeya,Meru,Mombasa,Morobo,Morogoro,Moshi,Mulindi,Musoma,Mwanza,Nairobi,Nakuru,Ngozi,Owino,Rubavu,Ruhengeri,Ruhuha,Songea,Soroti,Tanga,Tororo,Tunduma,Uvira,Yei,Product
2019-09-15,828.0,,903.0,,,872.0,,,586.0,957.0,,906.5,785.0,1877.0,880.0,,1000.5,549.0,,,,,610.0,658.0,,,,821.0,,,825.0,1167.0,1120.5,,1071.5,907.0,,,915.0,,,,,657.0,,,,,930.0,,,605.0,,959.0,,,,,,,Yellow Beans
2019-10-01,876.5,,930.5,,,874.0,,,692.5,876.0,,903.5,789.0,,903.5,,980.5,686.5,,,,,701.0,641.0,,,,821.5,,,767.0,1167.0,,,,958.5,,,914.0,,,,,678.0,,,,,929.0,,,613.5,,,,,,,,,Yellow Beans
2019-10-15,788.0,,980.5,,,939.0,,,587.5,875.5,,872.0,744.5,,901.0,,981.0,696.0,,,,,613.0,683.5,,,,872.0,,,765.0,975.0,1171.5,,,820.0,,,918.5,,,,,673.0,,,,,929.0,,,610.0,,958.0,,,,,,,Yellow Beans
2019-11-01,874.0,,1081.5,,,1088.0,,,629.0,924.0,,872.0,874.0,,819.0,,872.0,,,,,,828.5,660.0,,,,923.0,,,818.0,,1087.0,,,818.0,,,919.0,,,,,,,,,,1002.5,,,608.0,,959.5,,,,,,,Yellow Beans
2019-11-15,873.0,,1082.0,,,1091.0,,,632.0,974.0,,899.0,873.0,,819.0,,930.0,763.0,,,,,829.0,760.5,,,,974.5,,,819.0,,,,,819.0,,,931.0,,,,,,,,,,1028.0,,,813.5,,960.0,,,,,,,Yellow Beans
2019-12-01,873.0,,1243.5,,,1091.0,,,656.0,973.0,,903.0,873.0,,821.0,,985.0,766.0,,,,,829.0,924.0,,,,1027.0,,,848.0,,,,,902.0,,,927.5,,,,,,,,,,1054.5,,,825.5,,960.0,,,,,,,Yellow Beans
2019-12-15,872.5,,1243.0,,,1091.0,,,759.5,1027.0,,825.5,873.0,,825.5,,975.5,825.0,,,,,829.0,965.0,,,,1027.0,,,770.0,,,,,962.0,,,,,,,,,,,,,1189.0,,,,,960.0,,,,,,,Yellow Beans
2020-01-01,954.8333333333333,,968.0,,,1091.0,,,865.5,1075.0,,874.0,878.0,,874.0,,962.0,824.0,,,,,829.0,908.0,,,,1075.0,,,792.0,,,,,957.5,,,,,,,,,,,,,832.0,,,946.0,,,,,,,,,Yellow Beans
2020-01-15,1044.0,,968.0,,,1044.0,,,858.5,916.5,,905.5,957.0,,878.0,,987.0,905.5,,,,,827.0,964.0,,,,805.5,,,823.0,,,,,960.0,,,,,,,,,,,,,806.0,,,860.0,,,,,,,,,Yellow Beans
2020-02-01,1045.0,,1019.5,,,1045.0,,,753.0,913.0,,961.0,958.0,,906.0,,1042.5,961.0,,,,,827.0,860.0,,,,913.0,,,960.0,,,,,988.0,,,,,,,,,,,,,992.5,,,860.0,,,,,,,,,Yellow Beans
2020-02-15,1051.0,,1020.0,,,1068.5,,,757.0,859.0,,975.0,958.0,,,,1044.0,962.0,,,,,873.0,865.5,,,,967.0,,,961.0,,,,,989.0,,,,,,,,,,,,,1019.0,,,865.5,,,,,,,,,Yellow Beans
2016-01-01,,,,,,,,,,,,,,,,,,,839.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-01-15,,,,,,,,,,,,,,,,,,,828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-02-01,,,,,,,,,,,,,,,,,,,857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-02-15,,,,,,,,,,,,,,,,,,,830.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-03-01,,,,,,,,,,,,,,,,,,,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-03-15,,,,,,,,,,,,,,,,,,,835.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-04-01,,,,,,,,,,,,,,,,,,,858.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-04-15,,,,,,,,,,,,,,,,,,,956.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-05-01,,,,,,,,,,,,,,,,,,,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-05-15,,,,,,,,,,,,,,,,,,,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-06-01,,,,,,931.25,,,,,,,,,,,,,907.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-06-15,,,,,,931.5,,,,,,,,,,,,,947.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-07-01,,,,,,832.0,,,,,,,,,,,,,865.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-07-15,,,,,,,,,,,,,,,,,,,884.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-08-01,,,,,,,,,,,,,,,,,,,898.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-08-15,,,,,,,,,,,,,,,,,,,899.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-09-01,,,,,,,,,,,,,,,,,,,898.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-09-15,,,,,,,,,,,,,,,,,,,897.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-10-01,,,,,,,,,,,,,,,,,,,895.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-10-15,,,,,,,,,,,,,,,,,,,936.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-11-01,,,,,,,,,,,,,,,,,,,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-03-01,,,,,,,,,,,,,,,,,,,845.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-03-15,,,,,,,,,,,,,,,,,,,943.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-09-15,,,,,,,,,,,,,,,,,,,940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-10-01,,,,,,,,,,,,,,,,,,,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-10-15,,,,,,,,,,,,,,,,,,,966.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-11-01,,,,,,,,,,,,,,,,,,,984.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-11-15,,,,,,,,,,,,,,,,,,,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-12-01,,,,,,,,,,,,,,,,,,,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2017-12-15,,,,,,,,,,,,,,,,,,,862.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-01-01,,,,,,,,,,,,,,,,,,,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-01-15,,,,,,,,,,,,,,,,,,,887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-02-01,,,,,,,,,,,,,,,,,,,886.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-09-15,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-10-01,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-10-15,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-11-01,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-11-15,523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-12-01,609.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2018-12-15,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-01-01,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-01-15,521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-02-01,519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-02-15,602.0,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-03-01,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-03-15,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-04-01,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-04-15,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-05-01,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-05-15,609.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilombero Rice
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.0,,,,,,,,,Kilombero Rice
2016-01-01,,,,,,,,,,,,,,,,,,,848.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-01-15,,,,,,,,,,,,,,,,,,,828.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-02-01,,,,,,,,,,,,,,,,,,,844.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-02-15,,,,,,,,,,,,,,,,,,,912.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-03-01,,,,,,,,,,,,,,,,,,,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-03-15,,,,,,,,,,,,,,,,,,,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-04-01,,,,,,,,,,,,,,,,,,,887.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-04-15,,,,,,,,,,,,,,,,,,,1031.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-05-01,,,,,,,,,,,,,,,,,,,1032.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-05-15,,,,,,,,,,,,,,,,,,,892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-06-01,,,,,,,,,,,,,,,,,,,1023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-06-15,,,,,,,,,,,,,,,,,,,997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-07-01,,,,,,,,,,,,,,,,,,,953.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-07-15,,,,,,,,,,,,,,,,,,,959.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-08-01,,,,,,,,,,,,,,,,,,,957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-08-15,,,,,,,,,,,,,,,,,,,959.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-09-01,,,,,,,,,,,,,,,,,,,958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-09-15,,,,,,,,,,,,,,,,,,,956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-10-01,,,,,,,,,,,,,,,,,,,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-10-15,,,,,,,,,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-11-01,,,,,,,,,,,,,,,,,,,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.5,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.75,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-03-01,,,,,,,,,,,,,,,,,,,931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-03-15,,,,,,,,,,,,,,,,,,,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-09-15,,,,,,,,,,,,,,,,,,,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-10-01,,,,,,,,,,,,,,,,,,,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-10-15,,,,,,,,,,,,,,,,,,,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-11-01,,,,,,,,,,,,,,,,,,,973.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-11-15,,,,,,,,,,,,,,,,,,,973.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-12-01,,,,,,,,,,,,,,,,,,,915.5,,,,,,,,,,,,,,,,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2017-12-15,,,,,,,,,,,,,,,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-01-01,,,,,,,,,,,,,,,,,,,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-01-15,,,,,,,,,,,,,,,,,,,887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-02-01,,,,,,,,,,,,,,,,,,,886.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddy Rice
2018-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,,Paddy Rice
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,,Paddy Rice
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,,Paddy Rice
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,,Paddy Rice
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,,Paddy Rice
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,,Paddy Rice
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.5,,Paddy Rice
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,,Paddy Rice
